T25,R,P3,would have been subjected to sth,/wʊd hæv bɪn səbˈdʒɛktɪd tuː sʌmθɪŋ/ - verb phrase,Would have experienced or undergone something,در معرض چیزی قرار گرفتن,The algae would have been subjected to temperature fluctuations.,"می شد در معرض sth
would have been subjected to sth
---
",[sound:TPO25/would_have_been_subjected_to_sth.mp3]
T25,R,P3,freshwater,/ˈfrɛʃˌwɔːtər/ - adjective,Relating to water that is not salty,آب شیرین,Green algae live mainly in freshwater habitats.,"آب شیرین
freshwater
---
freshwater
adjective
وابسته به اب شیرین

وابسته به اب شیرین: freshwater, limnetic 0
_______________________
وابسته به اب شیرین، (مج). تازه کار",[sound:TPO25/freshwater.mp3]
T25,R,P3,fluctuate,/ˈflʌktʃueɪt/ - verb,To change or vary irregularly,نوسان کردن,Water temperature can fluctuate seasonally.,"نوسان می کند
fluctuate
---
fluctuate
verb
نوسان داشتن, نوسان کردن, ثابت نبودن, با و پایین رفتن, موج زدن, بی ثبات بودن, روی امواج بالا و پایین رفتن

نوسان داشتن: undulate, fluctuate 0
نوسان کردن: oscillate, fluctuate, swing, jib, waver, vacillate 0
ثابت نبودن: fluctuate 0
با و پایین رفتن: fluctuate 0
موج زدن: surge, fluctuate, storm, wave, billow 0
بی ثبات بودن: fluctuate 0
روی امواج بالا و پایین رفتن: fluctuate 0
_______________________
نوسان داشتن، متغیر بودننوسان کردن، بالا و پایین رفتن، ثابت نبودن، موج زدن، بی ثبات بودن،قانون فقه:تغییر مداوم",[sound:TPO25/fluctuate.mp3]
T25,R,P3,concentration,/ˌkɒnsənˈtreɪʃən/ - noun,The amount of a substance in a given area,غلظت,The concentration of chemicals in water can change with rainfall.,"تمرکز
concentration
---
concentration
noun
تغلیظ, مراقبت, جمع شدگی

تغلیظ: concentration, doping, condensation 0
مراقبت: care, meditation, surveillance, attention, watch, concentration 0
جمع شدگی: condensation, pucker, concentration 0
_______________________
تمرکزاشباع، غلظت، غلیظ سازی، تمرکز عده ها، تمرکز آتش،علوم مهندسی:شدت،معماری:تمرکز،قانون فقه:تمرکز،شیمی:غلظت،روانشناسی:تراکم،زیست شناسی:غلظت،بازرگانی:تمرکز،علوم نظامی:تمرکز غلظت مواد شیمیایی موجود در هوا",[sound:TPO25/concentration.mp3]
T25,R,P3,withstand,/wɪðˈstænd/ - verb,To resist or endure successfully,مقاومت کردن,Algae evolved to withstand extremes of temperature and dryness.,"تحمل کند
withstand
---
withstand
verb
تحمل کردن, تاب اوردن, مقاومت کردن با, ایستادگی کردن در برابر, استقامت ورزیدن

تحمل کردن: tolerate, withstand, endure, sustain, stand, bear 0
تاب اوردن: abide, tolerate, withstand, bear 0
مقاومت کردن با: withstand 0
ایستادگی کردن در برابر: withstand 0
استقامت ورزیدن: withstand 0
_______________________
مقاومت کردن، تاب آوردنتاب آوردن، ایستادگی کردن در برابر، تحمل کردن، مخالفت کردن، استقامت ورزیدن،علوم نظامی:مقاومت کردن",[sound:TPO25/withstand.mp3]
T25,R,P3,descendant,/dɪˈsɛndənt/ - noun,An organism that is derived from a particular ancestor,نواده,These adaptations served their descendants as they invaded land.,"نواده
descendant
---
descendant
noun
نسل, زاده اولاد

نسل: generation, race, descendant, descendent, filiation, slip 20
زاده اولاد: descendant, descendent 0
_______________________
نواده، نوه، نسل، زاده (در جمع) اولاد، زادگان،قانون فقه:ولد، نسل",[sound:TPO25/descendant.mp3]
T25,R,P3,invaded,/ɪnˈveɪdɪd/ - verb,Entered and spread throughout a new area,تهاجم کردن به,Plants invaded land over 400 million years ago.,"حمله کرد
invaded
---
invade
verb
تجاوز کردن, هجوم کردن, تهاجم کردن, حمله کردن بر, تاخت و تاز کردن در

تجاوز کردن: exceed, trespass, molest, overstep, invade, encroach 0
هجوم کردن: invade 0
تهاجم کردن: foray, invade 0
حمله کردن بر: attack, beset, invade 0
تاخت و تاز کردن در: invade 0
_______________________
",[sound:TPO25/invaded.mp3]
T25,R,P3,it did not start out that way,/ɪt dɪd nɒt stɑrt aʊt ðæt weɪ/ - sentence,It was not like that initially,در ابتدا اینگونه نبود,"The land is green now, but it did not start out that way.","اینطور شروع نشد
it did not start out that way
---
",[sound:TPO25/it_did_not_start_out_that_way.mp3]
T25,R,P3,transition ashore,/trænˈzɪʃən əˈʃɔr/ - noun phrase,The movement from water to land,انتقال به ساحل,The transition ashore was a major evolutionary step for plants.,"انتقال به ساحل
transition ashore
---
",[sound:TPO25/transition_ashore.mp3]
T25,R,P3,barren,/ˈbærən/ - adjective,Lacking vegetation and life,بایر,The land was barren and desolate when plants first arrived.,"عقیم
barren
---
barren
adjective
بی ثمر, نازا, خشک, بی حاصل, سترون, عقیم, تهی, خنثی

بی ثمر: fruitless, barren, unprofitable, gaunt, unfruitful, abortive 15
نازا: barren, sterile 12
خشک: dry, arid, withered, barren, waterless, thirsty 1
بی حاصل: barren, ungainly, unfruitful, infertile, lean 1
سترون: sterile, barren 1
عقیم: sterile, unproductive, barren, childless, abortive, fruitless 1
تهی: null, empty, void, devoid, hollow, barren 0
خنثی: neutral, monoecious, futile, useless, abortive, barren 0
_______________________
نازا، عقیم، لم یزرع، بی ثمر، بی حاصل، تهی، سترون،قانون فقه:نازا",[sound:TPO25/barren.mp3]
T25,R,P3,desolate,/ˈdɛsəlɪt/ - adjective,"Empty and uninhabited, bleak",متروک,The desolate land posed many challenges to early plants.,"متروک
desolate
---
desolate
adjective
متروک, ویران, خراب, حزین, بی جمعیت

متروک: abandoned, desolate, obsolete, derelict, lonely, left 40
ویران: dilapidated, desolate, subversive, ruinous 9
خراب: spoiled, ruined, bad, devastated, impaired, desolate 0
حزین: desolate 0
بی جمعیت: desolate 0
_______________________
desolate
verb
ویران کردن, از ابادی انداختن, مخروبه کردن

ویران کردن: destroy, havoc, raze, rubble, demolish, desolate 0
از ابادی انداختن: depopulate, desolate 0
مخروبه کردن: desolate 0
_______________________
ویران کردن، از ابادی انداختن، مخروبه کردن، ویران، بی جمعیت، متروک، حزین",[sound:TPO25/desolate.mp3]
T25,R,P3,From a sth viewpoint,/frʌm ə sʌmθɪŋ ˈvjuːˌpɔɪnt/ - prepositional phrase,Considering from a particular perspective,از دیدگاه,"From an evolutionary viewpoint, the land was full of opportunity.","از یک دیدگاه
From a sth viewpoint
---
",[sound:TPO25/From_a_sth_viewpoint.mp3]
T25,R,P3,prospered,/ˈprɒspərd/ - verb,Thrived and succeeded,رونق گرفت,"Once plants adapted to land, they prospered and diversified.","رونق یافت
prospered
---
prosper
verb
رونق یافتن, موفق شدن, کامکار شدن, کامیاب شدن, پیشرفت کردن

رونق یافتن: prosper, thrive 0
موفق شدن: succeed, get rich, make good, make out, thrive, prosper 0
کامکار شدن: prosper 0
کامیاب شدن: succeed, prosper, thrive 0
پیشرفت کردن: progress, buck up, improve, prosper, further, go forward 0
_______________________
",[sound:TPO25/prospered.mp3]
T25,R,P3,diversified,/daɪˈvɜrsɪfaɪd/ - verb,Became varied or different,متنوع شدن,Plants diversified into many different forms.,"متنوع شده است
diversified
---
diversify
verb
متنوع کردن, گوناگون ساختن

متنوع کردن: diversify, manifold, variegate 1
گوناگون ساختن: diversify 0
_______________________
تنوعگوناکونی،روانشناسی:گونه گون سازی،بازرگانی:تنوع بخشیدن، تنوع",[sound:TPO25/diversified.mp3]
T25,R,P3,pioneered the land,/ˌpaɪəˈnɪərd ðə lænd/ - verb phrase,Were the first to settle and grow on land,پیشگام شدن در سرزمین,Early plants pioneered the land over 400 million years ago.,"زمین را پیشگام کرد
pioneered the land
---
",[sound:TPO25/pioneered_the_land.mp3]
T25,R,P3,posed by,/poʊzd baɪ/ - verb phrase,Presented or created,ایجاد شده توسط,The challenges posed by terrestrial environments were significant.,"ارائه شده توسط
posed by
---
",[sound:TPO25/posed_by.mp3]
T25,R,P3,buoyancy,/ˈbɔɪənsi/ - noun,The ability to float or be supported in water,شناوری,"On land, the supportive buoyancy of water is missing.","شناوری
buoyancy
---
buoyancy
noun
شناوری, رانش, خاصیت شناوری, شادابی روح, خوش طبعی

شناوری: floating, buoyancy, flotation, levitation, floatation, swim 21
رانش: buoyancy, run 8
خاصیت شناوری: buoyancy 6
شادابی روح: buoyancy 0
خوش طبعی: cleverness, vivacity, buoyancy, genius, sanguinity, talent 0
_______________________
نیروی بالابر، نیروی شناوری، رانش، سبکی، شادابی روح، خاصیت شناوری،شیمی:نیروی ارشمیدس،ورزش:نیروی بالابری،علوم هوایی:رانش",[sound:TPO25/buoyancy.mp3]
T25,R,P3,sth favored sth,/sʌmθɪŋ ˈfeɪvərd sʌmθɪŋ/ - verb phrase,Something was beneficial or advantageous for something else,چیزی به نفع چیزی بود,Dry conditions favored the evolution of structures to conserve water.,"sth مورد علاقه sth
sth favored sth
---
",[sound:TPO25/sth_favored_sth.mp3]
T25,R,P3,nutrient,/ˈnjuːtriənt/ - noun,A substance that provides nourishment essential for growth,ماده مغذی,"On land, plants are no longer bathed in a nutrient solution.","ماده مغذی
nutrient
---
nutrient
adjective
مغذی

مغذی: nutritious, nutrient, nourishing, nutritive 3
_______________________
nutrient
noun
ماده مغذی, ماده مقوی از لحاظ غذایی

ماده مغذی: nutrient 2
ماده مقوی از لحاظ غذایی: nutrient 0
_______________________
ماده مغذی، ماده مقوی از لحاظ غذایی",[sound:TPO25/nutrient.mp3]
T25,R,P3,resulting,/rɪˈzʌltɪŋ/ - adjective,Produced as a consequence of,حاصل شده,The resulting adaptations helped plants thrive on land.,"در نتیجه
resulting
---
result
verb
منجر شدن, منتج شدن, نتیجه دادن

منجر شدن: result, finish, terminate 0
منتج شدن: result, end, ensue, eventuate 0
نتیجه دادن: result, eventuate 0
_______________________
",[sound:TPO25/resulting.mp3]
T25,R,P3,virtually,/ˈvɜrtʃuəli/ - adverb,Nearly; almost entirely,عملاً,These features are now common to virtually all land plants.,"به صورت مجازی
virtually
---
تقریبا",[sound:TPO25/virtually.mp3]
T25,R,P3,cuticle,/ˈkjuːtɪkəl/ - noun,A waxy protective layer covering the surfaces of leaves and stems,کوتیکول,The waxy cuticle helps limit water evaporation from plants.,"کوتیکول
cuticle
---
cuticle
noun
پوست, پوشش شاخی, بشره, پوشش مو, پوستک

پوست: skin, peel, hull, peeling, shell, cuticle 9
پوشش شاخی: cuticle 1
بشره: epidermis, cuticle, color, complexion, colour 0
پوشش مو: cuticle 0
پوستک: pelt, cuticle 0
_______________________
پوست، بشره، پوشش مو، پوشش شاخی",[sound:TPO25/cuticle.mp3]
T25,R,P3,stiffening,/ˈstɪfənɪŋ/ - adjective,Making or becoming rigid,سفت کننده,Lignin acts as a stiffening substance in plant cell walls.,"سفت شدن
stiffening
---
stiffen
verb
سفت کردن, سفت وسخت کردن, شق کردن

سفت کردن: tighten, solidify, stiffen, fasten, compact, concrete 2
سفت وسخت کردن: stiffen 1
شق کردن: stiffen 0
_______________________
اهار یا چیز دیگری که برای سفت کردن چیزها بکار میبرندstiffening (am) :معماری:تقویت",[sound:TPO25/stiffening.mp3]
T25,R,P3,pollen,/ˈpɑːlən/ - noun,A fine powdery substance containing male gametes of seed plants,گرده,Pollen is crucial for the reproduction of seed plants.,"گرده
pollen
---
pollen
noun
گرده, دانه گرده, گرده افشانی کردن

گرده: pollen, disk, kidney, loin, haunch, disc 58
دانه گرده: pollen 21
گرده افشانی کردن: pollen 0
_______________________
گرده گیاهانگرده، گرده افشانی کردن، دانه گرده",[sound:TPO25/pollen.mp3]
T25,L,C1,as a matter of fact,/æz ə ˈmædər əv fækt/ - phrase,Actually; in reality,در واقع,"As a matter of fact, global temperatures are expected to rise significantly in the twenty-first century.","به عنوان یک واقعیت
as a matter of fact
---
در واقع، حقیقت امر این است که",[sound:TPO25/as_a_matter_of_fact.mp3]
T25,L,L1,compelling evidence,/kəmˈpɛlɪŋ ˈɛvɪdəns/ - noun,Strong and persuasive proof,شواهد قانع‌کننده,There's compelling evidence that global warming will drive many plant and animal extinctions this century.,"شواهد قانع کننده
compelling evidence
---
",[sound:TPO25/compelling_evidence.mp3]
T25,L,L1,significant driver,/sɪɡˈnɪfɪkənt ˈdraɪvər/ - noun,Major cause or contributor,عامل مهم,Global warming is a significant driver of many environmental changes.,"محرک قابل توجه
significant driver
---
",[sound:TPO25/significant_driver.mp3]
T25,L,L1,unprecedented,/ʌnˈprɛsɪˌdɛntɪd/ - adjective,Never done or known before,بی‌سابقه,We are considering various strategies to help species survive this unprecedented warming trend.,"بی سابقه
unprecedented
---
unprecedented
adjective
بی سابقه, بی نظیر, بی مانند, جدید

بی سابقه: unprecedented, unheard, unexampled 35
بی نظیر: unique, inimitable, unparalleled, unrivaled, unbeatable, unprecedented 1
بی مانند: unique, unparalleled, unprecedented, inimitable, incomparable, inapproachable 0
جدید: new, novel, modern, recent, unprecedented, maiden 0
_______________________
بی مانندبی سابقه، جدید، بی نظیر",[sound:TPO25/unprecedented.mp3]
T25,L,L1,swings,/swɪŋz/ - noun,Fluctuations or changes,نوسانات,Species have shifted their ranges in response to climatic swings over the past two million years.,"نوسانات
swings
---
swing
noun
نوسان, تاب, الاکلنگ, اهتزاز, اونگ, نوعی رقص واهنگ ان

نوسان: oscillation, swing, sway, fluctuation, vibration, pulsation 84
تاب: swing, twist, glow, tolerance, insinuation, sway 4
الاکلنگ: swing, flip-flop 0
اهتزاز: flutter, swing, sway, waft, vibration, pulsation 0
اونگ: pendulum, swing 0
نوعی رقص واهنگ ان: swing 0
_______________________
swing
verb
تلو تلو خوردن, تاب خوردن, نوسان کردن, تاب دادن, اونگان شدن یا کردن, چرخیدن, بدار اویخته شدن

تلو تلو خوردن: stumble, wobble, stagger, lurch, swing, reel 0
تاب خوردن: swing, twist, sway, oscillate 0
نوسان کردن: oscillate, fluctuate, swing, jib, waver, vacillate 0
تاب دادن: swing, swag, twist 0
اونگان شدن یا کردن: swing 0
چرخیدن: turn, spin, rotate, revolve, whirl, pivot 0
بدار اویخته شدن: hang, swing 0
_______________________
",[sound:TPO25/swings.mp3]
T25,L,L1,in their wakes,/ɪn ðɛr weɪks/ - phrase,In the aftermath or as a result,به دنبال,"When glaciers retreated, they left behind open land in their wakes.","در بیداری آنها
in their wakes
---
",[sound:TPO25/in_their_wakes.mp3]
T25,L,L1,paved over,/peɪvd oʊvər/ - verb,Covered with concrete or asphalt,پوشیده شده با آسفالت,Human development has paved over much of the natural world.,"سنگفرش شده
paved over
---
",[sound:TPO25/paved_over.mp3]
T25,L,L1,sliced,/slaɪst/ - verb,Cut through or divided,برش داده,Highways and cities have sliced through forests and prairies.,"برش خورده
sliced
---
slice
verb
بریدن, قاچ کردن, قاش کردن, باریک بریدن

بریدن: cut, slice, sliver, carve, cut off, chop 6
قاچ کردن: slice, plug 0
قاش کردن: sliver, flitch, slice 0
باریک بریدن: shred, slice 0
_______________________
نان برش خورده",[sound:TPO25/sliced.mp3]
T25,L,L1,conservationists,/ˌkɑnsərˈveɪʃənɪsts/ - noun,People who work to protect the environment,محیط‌زیست‌گرایان,Conservationists are trying to save as many species as possible.,"حافظان محیط زیست
conservationists
---
conservationist
noun
طرفدارحفظ منابع طبیعی

طرفدارحفظ منابع طبیعی: conservationist, environmentalist 2
_______________________
طرفدارحفظ منابع طبیعی",[sound:TPO25/conservationists.mp3]
T25,L,L1,viable,/ˈvaɪəbl/ - adjective,Capable of working successfully,قابل اجرا,Assisted migration could become a viable part of our rescue strategy.,"قابل دوام
viable
---
viable
adjective
قابل دوام, مناسب رشد و ترقی, ماندنی, زیست پذیر, زنده ماندنی

قابل دوام: viable 5
مناسب رشد و ترقی: viable 0
ماندنی: lasting, viable, permanent, fixed 0
زیست پذیر: viable 0
زنده ماندنی: viable 0
_______________________
شدنیزنده ماندنی، زیست پذیر، ماندنی، قابل دوام، مناسب رشد و ترقی،روانشناسی:ماندنی",[sound:TPO25/viable.mp3]
T25,L,L1,proliferate,/prəˈlɪfəˌreɪt/ - verb,To increase rapidly in number,تکثیر کردن,The translocated species might proliferate and become invasive.,"تکثیر شود
proliferate
---
proliferate
verb
کثیر شدن, زیاد شدن, بسط وتوسعه یافتن

کثیر شدن: proliferate 0
زیاد شدن: increase, augment, grow, gain, mount, proliferate 0
بسط وتوسعه یافتن: proliferate 0
_______________________
پربار شدن، زیاد شدن، کثیر شدن، بسط وتوسعه یافتن",[sound:TPO25/proliferate.mp3]
T25,L,L1,invasive,/ɪnˈveɪsɪv/ - adjective,Tending to spread harmfully,مهاجم,Translocated animals can become invasive species.,"تهاجمی
invasive
---
تهاجمیهجوم کننده، تاخت و تاز کننده",[sound:TPO25/invasive.mp3]
T25,L,L1,chokes out,/ʧoʊks aʊt/ - verb,To prevent something from growing by taking up space or resources,خفه کردن,A non-native plant that chokes out native plants by hogging the nutrients in the soil.,"خفه می شود
chokes out
---
",[sound:TPO25/chokes_out.mp3]
T25,L,L1,hogging,/ˈhɑɡɪŋ/ - verb,Taking more than one's share,قبضه کردن,Non-native plants hogging the nutrients can harm native species.,"گراز زدن
hogging
---
hogging
noun
خمیدگی

خمیدگی: curvature, hogging, bend, flexion, bent, curve 45
_______________________
علوم دریایی:تنش میانی",[sound:TPO25/hogging.mp3]
T25,L,L1,cane,/keɪn/ - noun,"A type of tall grass, such as sugarcane",نیشکر,The cane toad was introduced to control an insect pest in sugarcane plantations.,"عصا
cane
---
cane
noun
عصا, نیشکر, نی, چوب دستی, نای

عصا: cane, stick, wand, rod, walking stick, baton 24
نیشکر: sugarcane, cane, cane sugar, sucrose 17
نی: straw, reed, cane, bulrush, pipe, junk 6
چوب دستی: rattan, stick, walking stick, billy, cane, staddle 0
نای: trachea, windpipe, throat, pipe, fistula, cane 0
_______________________
cane
verb
با چوب زدن, باعصا زدن

با چوب زدن: cane 0
باعصا زدن: cane 0
_______________________
نی، نیشکر، چوب دستی، باعصازدن، باچوب زدن",[sound:TPO25/cane.mp3]
T25,L,L1,toad,/toʊd/ - noun,"A type of amphibian, similar to a frog but with drier, bumpier skin",وزغ,The cane toad became a pest itself and destroyed much of the wildlife in Australia.,"وزغ
toad
---
toad
noun
وزغ, غوک

وزغ: toad, frog 56
غوک: frog, toad 1
_______________________
(ج.ش). غوک، وزغ",[sound:TPO25/toad.mp3]
T25,L,L1,interdependent,/ˌɪntərdɪˈpɛndənt/ - adjective,Mutually reliant on each other,وابسته به همدیگر,"Many species are interdependent, like certain plants and the animals that pollinate them.","وابسته به یکدیگر
interdependent
---
interdependent
adjective
وابسته, متکی یا موکول بیکدیگر

وابسته: dependent, affiliate, related, interdependent, attached, associate 19
متکی یا موکول بیکدیگر: interdependent 0
_______________________
وابسته به یکدیگروابسته (به یکدیگر)، متکی یا موکول به یکدیگر،قانون فقه:لازم و ملزوم،روانشناسی:به هم بسته",[sound:TPO25/interdependent.mp3]
T25,L,L1,intimately,/ˈɪntəmɪtli/ - adverb,Closely connected,صمیمانه,Species that are intimately connected may need to be translocated together.,"از نزدیک
intimately
---
صمیمانه",[sound:TPO25/intimately.mp3]
T25,L,L1,fungus,/ˈfʌŋɡəs/ - noun,"A group of spore-producing organisms, including molds, yeast, mushrooms, and toadstools",قارچ,Some plants rely on a certain fungus to help them get nutrients from the soil.,"قارچ
fungus
---
fungus
noun
قارچ, گیاه قارچی, سماروغ

قارچ: fungus, mushroom 80
گیاه قارچی: fungus 0
سماروغ: fungus, mushroom 0
_______________________
فونجی، (گ.ش). گیاه قارچی، قارچ، سماروغ،زیست شناسی:قارچ،علوم نظامی:بیماری قارچی",[sound:TPO25/fungus.mp3]
T25,L,L1,pollination,/ˌpɑləˈneɪʃən/ - noun,Transfer of pollen to enable fertilization and reproduction in plants,گرده‌افشانی,Certain insects are necessary for the pollination of specific plants.,"گرده افشانی
pollination
---
pollination
noun
گرده افشانی

گرده افشانی: pollination 26
_______________________
گرده افشانی",[sound:TPO25/pollination.mp3]
T25,L,L1,it's hard to know where to draw the line.,/ɪts hɑrd tə noʊ wɛr tə drɔ ðə laɪn/ - phrase,It's difficult to determine the limit or boundary,سخت است مرز را تعیین کرد,It's hard to know where to draw the line when deciding which species to translocate.,"سخت است بدانیم کجا باید خط بکشیم.
it's hard to know where to draw the line.
---
",[sound:TPO25/its_hard_to_know_where_to_draw_the_line.mp3]
T25,L,L1,for that matter,/fɔr ðæt ˈmætər/ - phrase,For that particular reason,به خاطر همین,"It's not clear if any migration will help, for that matter.","برای آن موضوع
for that matter
---
از ان باب",[sound:TPO25/for_that_matter.mp3]
T25,L,L1,aren't even required to seek permits,/ɑrn ivɪn rɪˈkwaɪərd tə sik pərˈmɪts/ - phrase,Not obligated to obtain authorization,حتی نیازی به مجوز ندارند,People aren't even required to seek permits to move plants or invertebrate animals.,"حتی نیازی به گرفتن مجوز ندارند
aren't even required to seek permits
---
",[sound:TPO25/arent_even_required_to_seek_permits.mp3]
T25,L,L1,taken it upon itself,/ˈteɪkən ɪt əˈpɑn ɪtˈsɛlf/ - phrase,Taken the initiative or responsibility without authorization,خود به خود اقدام کرده‌اند,A group of conservationists has taken it upon itself to try to save an endangered tree through Assisted Migration.,"آن را به عهده گرفت
taken it upon itself
---
",[sound:TPO25/taken_it_upon_itself.mp3]
T25,L,L1,seedlings,/ˈsidlɪŋz/ - noun,"Young plants, especially ones raised from seeds",نهال‌ها,The conservation group wants to translocate Florida Torreya seedlings 500 kilometers north.,"نهال ها
seedlings
---
seedling
noun
جوانه, نهال تخمی, جوانه کوچک درخت

جوانه: bud, sprout, seedling, offshoot, chrysalis, tiller 1
نهال تخمی: seedling 0
جوانه کوچک درخت: seedling 0
_______________________
نهال تخمی، جوانه کوچک درخت، جوانه",[sound:TPO25/seedlings.mp3]
T25,L,L1,maverick,/ˈmævərɪk/ - noun,An independent-minded person,تک‌رو,Many biologists are watching closely how this maverick group makes out.,"مغلوب
maverick
---
maverick
noun
تک رو, ادم بی سرپرست, حیوان بیصاحب

تک رو: maverick, single footer 3
ادم بی سرپرست: maverick 1
حیوان بیصاحب: maverick 0
_______________________
حیوان بیصاحب، ادم بی سرپرست، تک رو، مستقل",[sound:TPO25/maverick.mp3]
T25,L,L1,makes out,/meɪks aʊt/ - phrase,Succeeds or performs,موفق می‌شود,It's yet to be seen how this maverick group makes out in their efforts to save the Florida Torreya tree.,"مشخص می کند
makes out
---
make out
verb
موفق شدن, تنظیم کردن, معنی چیزی را پیدا کردن

موفق شدن: succeed, get rich, make good, make out, thrive, prosper 0
تنظیم کردن: adjust, regulate, redact, formulate, frame, control 0
معنی چیزی را پیدا کردن: make out 0
_______________________
",[sound:TPO25/makes_out.mp3]
T25,L,L1,controversial,/ˌkɑntrəˈvɜrʃəl/ - adjective,Likely to provoke public disagreement or debate,بحث‌برانگیز,The strategy of Assisted Migration is controversial among conservation biologists.,"بحث برانگیز
controversial
---
controversial
adjective
جدلی, مباحثهای, هم ستیزگرانه, جدال امیز, هم ستیز, هم ستیزگر

جدلی: polemical, dialectical, dialectic, polemic, controversial, argumentative 0
مباحثهای: controversial, eristic 0
هم ستیزگرانه: controversial 0
جدال امیز: controversial 0
هم ستیز: controversial 0
هم ستیزگر: controversial 0
_______________________
جنجالی، بحث برانگیزمباحثه ای، جدلی، جدال آمیز، هم ستیزگرانه،روانشناسی:بحث انگیز",[sound:TPO25/controversial.mp3]
T25,L,L2,ground-breaking,/ˈɡraʊndˌbreɪkɪŋ/ - adjective,Introducing new ideas or methods,پیشگام,He was a wonderful and ground-breaking composer.,"پیشگامانه
ground-breaking
---
",[sound:TPO25/ground-breaking.mp3]
T25,L,L2,whose life stretched from … to…,/straʧt frʌm/ - phrase,Extended from one point in time to another,کشیده شدن از ... تا,"Béla Bartók was a Hungarian, whose life stretched from the late nineteenth century to the middle of twentieth century.","که عمرش از … تا…
whose life stretched from … to…
---
",[sound:TPO25/whose_life_stretched_from__to.mp3]
T25,L,L2,Suffice to say ,/səˈfaɪs tə seɪ/ - phrase,To say enough to make the point clear,کافی است بگوییم,Suffice to say that Bartok is generally known as a Hungarian composer.,"گفتن کافی است
Suffice to say
---
",[sound:TPO25/Suffice_to_say.mp3]
T25,L,L2,grandeur,/ˈɡrændjʊər/ - noun,"Splendor and impressiveness, especially of appearance or style",عظمت,These pieces were long and lyrical. They were meant to have a sort of grandeur about them.,"عظمت
grandeur
---
grandeur
noun
عظمت, شکوه, ابهت, بزرگی, فرهی, شان

عظمت: greatness, grandeur, glory, magnificence, immensity, vastness 48
شکوه: glory, grandeur, pomp, complaint, effulgence, magnitude 6
ابهت: grandeur 2
بزرگی: magnitude, enlargement, dignity, grandeur, amplitude, bigness 1
فرهی: grandeur, greatness, pomp 0
شان: dignity, status, rank, grandeur, importance 0
_______________________
بزرگی، عظمت، شکوه، شان، ابهت، فرهی",[sound:TPO25/grandeur.mp3]
T25,L,L2,roam,/roʊm/ - verb,To travel aimlessly over a wide area,پرسه زدن,He roamed the countryside and listened to the music heard in small towns and in all sorts of celebrations.,"پرسه زدن
roam
---
roam
verb
پرسه زدن, گشتن, سیر کردن, گردیدن

پرسه زدن: roam, prowl, saunter, prog, loaf, knock about 45
گشتن: search, roam, trundle, go, goggle, grow 1
سیر کردن: feed, satiate, sate, fill, revolve, roam 0
گردیدن: revolve, roam, swirl 0
_______________________
roam
noun
غربت, سر گردانی

غربت: roving, roam, foreign country 1
سر گردانی: roam, straying, divagation, quandary, ramble, vagrancy 1
_______________________
پرسه زدن، تکاپو، گشتن، سیر کردن، گردیدن، سرگردانی،علوم مهندسی:گردش کردن،کامپیوتر:سیر کردن",[sound:TPO25/roam.mp3]
T25,L,L2,ethnomusicologist,/ˌɛθnoʊˌmjuzɪˈkɑlədʒɪst/ - noun,A person who studies the music of different cultures,اتنوموزیکولوژیست,He was an ethnomusicologist. He studied the traditional music of the region.,"اتنوموزیکولوژیست
ethnomusicologist
---
",[sound:TPO25/ethnomusicologist.mp3]
T25,L,L2,But it turns out that ,/bʌt ɪt tɜrnaʊt/ - phrase,"However, it happened to be the case",اما معلوم شد که,But it turns out that what would later have a notable influence on European music on the whole.,"اما معلوم می شود که
But it turns out that
---
",[sound:TPO25/But_it_turns_out_that.mp3]
T25,L,L2,hallmark,/ˈhɔːlmɑrk/ - noun,"A distinctive feature, especially one that is characteristic of a particular person or thing",نشان خاص,"And he liked to use the glissando as his hallmark, which he probably got from listening to Croatian folk music.","علامت مشخصه
hallmark
---
hallmark
noun
نشان, انگ

نشان: show, mark, sign, marking, insignia, hallmark 0
انگ: brand, hallmark 0
_______________________
انگ زدن، عیارگذاشتن، نشان، عیاری که از طرف زرگر یا دولت روی الات سیمین وزرین گذاشته میشود، انگ،بازرگانی:نشانه عیار",[sound:TPO25/hallmark.mp3]
T25,L,L2,Croatian,/kroʊˈeɪʃən/ - adjective,Relating to Croatia or its people,کرواتی,"And he liked to use the glissando as his hallmark, which he probably got from listening to Croatian folk music.","کروات
Croatian
---
",[sound:TPO25/Croatian.mp3]
T25,L,L2,Hungarian,/hʌŋˈɡɛriən/ - adjective,Relating to Hungary or its people,مجارستانی,Suffice to say that Bartok is generally known as a Hungarian composer.,"مجارستانی
Hungarian
---
Hungarian
adjective
مجارستانی, کولی

مجارستانی: Hungarian 45
کولی: Gypsy, Gipsy, Romany, Hungarian 0
_______________________
Hungarian
noun
مجار

مجار: Hungarian 0
_______________________
مجارستانی",[sound:TPO25/Hungarian.mp3]
T25,L,L2,until the music is fresh in our minds,/ʌnˈtɪl ðə ˈmjuzɪk ɪz frɛʃ ɪn aʊər maɪndz/ - phrase,Until we can clearly remember the music,تا زمانی که موسیقی تازه در ذهن ما باشد,"Let's wait until the music is fresh in our minds. Susie, do you have something you want to ask first?","تا زمانی که موسیقی در ذهن ما تازه شود
until the music is fresh in our minds
---
",[sound:TPO25/until_the_music_is_fresh_in_our_minds.mp3]
